created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Sun Dec 28 07:40:06 +0000 2014	549107508984705025	0	photo	3488	1099	0	0	0	0	http://t.co/1xySwSmHIt	This pup right here. http://t.co/1xySwSmHIt
Sun Dec 28 07:30:14 +0000 2014	549105025998663680	0	0	443	238	0	0	0	0	0	Baby penguins are absolutely adorable - check these out http://t.co/JrlSDFiu03||. http://t.co/3oBPjeFZye
Sun Dec 28 07:14:49 +0000 2014	549101147173031936	0	photo	3736	2031	0	0	0	0	http://t.co/dLosetn1s7	These puppies in onsies tho 😍😍😍 http://t.co/dLosetn1s7
Sun Dec 28 07:10:01 +0000 2014	549099935740985344	0	photo	1601	567	0	0	0	0	http://t.co/1DT2lDAhgY	Smiling Sammys http://t.co/1DT2lDAhgY
Sun Dec 28 07:08:58 +0000 2014	549099674292850688	0	photo	635	130	0	0	0	0	http://t.co/L0vqDSyOQu	So dapper. http://t.co/L0vqDSyOQu
Sun Dec 28 06:40:08 +0000 2014	549092416704479232	0	photo	2471	876	0	0	0	0	http://t.co/BVQNbgMyKJ	This wiener dog looks like Dobby and I love it. http://t.co/BVQNbgMyKJ
Sun Dec 28 06:00:07 +0000 2014	549082345555640322	0	photo	386	112	0	0	0	0	http://t.co/i62vaAVV6v	Heroes aren't always like superman. They can everyday courageous heroes like these 20 http://t.co/XZSQUt5zjL||. http://t.co/i62vaAVV6v
Sun Dec 28 05:10:03 +0000 2014	549069745669300226	0	photo	2754	767	0	0	0	0	http://t.co/30LQ5kKdVQ	His tongue is too big for his mouth :) http://t.co/30LQ5kKdVQ
Sun Dec 28 04:30:17 +0000 2014	549059741092421632	0	0	291	106	0	0	0	0	0	10 rhino babies that are going to absolutely melt your heart  http://t.co/KuVdQ5IdNw||. http://t.co/LFP9bj3vFV
Sun Dec 28 04:25:02 +0000 2014	549058416120201216	0	photo	2100	660	0	0	0	0	http://t.co/T8LB77VWlU	Lions, tigers, and bears oh my! http://t.co/T8LB77VWlU
Sun Dec 28 04:00:13 +0000 2014	549052170893807617	0	photo	2190	559	0	0	0	0	http://t.co/n7tXwIhC0F	Tripod husky looks gorgeous http://t.co/n7tXwIhC0F
Sun Dec 28 03:35:02 +0000 2014	549045834458083328	0	photo	3261	1337	0	0	0	0	http://t.co/KmICKsbzie	told the dog he could be anything so he became a crocodile. http://t.co/KmICKsbzie
Sun Dec 28 03:15:10 +0000 2014	549040834566692864	0	photo	2469	646	0	0	0	0	http://t.co/YWETGHjyj3	Just a little rough housing http://t.co/YWETGHjyj3
Sun Dec 28 03:00:06 +0000 2014	549037043343695873	0	photo	385	107	0	0	0	0	http://t.co/HX2qBQf69e	This dolphin needed some help, and what she got will warm your heart! http://t.co/H8070RIGhW||. http://t.co/HX2qBQf69e
Sun Dec 28 02:50:08 +0000 2014	549034536634683392	0	photo	1080	390	0	0	0	0	http://t.co/y3zjNv9ZQ9	Me right now. http://t.co/y3zjNv9ZQ9
Sun Dec 28 02:25:02 +0000 2014	549028218851041280	0	photo	1393	778	0	0	0	0	http://t.co/HnRZlNGazQ	Cash rules everything around me. http://t.co/HnRZlNGazQ
Sun Dec 28 01:45:09 +0000 2014	549018180224823296	0	photo	2240	710	0	0	0	0	http://t.co/EcVWsf4vNk	Watching scary movies like. http://t.co/EcVWsf4vNk
Sun Dec 28 01:15:08 +0000 2014	549010628971872257	0	photo	2990	1032	0	0	0	0	http://t.co/J45QriaXIi	St. Bernard puppy! http://t.co/J45QriaXIi
Sun Dec 28 00:50:17 +0000 2014	549004373393960960	0	photo	2547	819	0	0	0	0	http://t.co/jMmUpIjZxu	Do you guys like my cape? http://t.co/jMmUpIjZxu
Sun Dec 28 00:20:06 +0000 2014	548996780042760192	0	photo	2007	756	0	0	0	0	http://t.co/ENqxMIRI8K	I need this puppy in my life! http://t.co/ENqxMIRI8K
Sat Dec 27 23:40:09 +0000 2014	548986723674636289	0	photo	2082	584	0	0	0	0	http://t.co/d7JzLLx7EY	His poker face. http://t.co/d7JzLLx7EY
Sat Dec 27 23:20:01 +0000 2014	548981658595393537	0	photo	1863	630	0	0	0	0	http://t.co/xa3Ij0hoXg	What a cute little pygmy possum! http://t.co/xa3Ij0hoXg
Sat Dec 27 23:15:38 +0000 2014	548980555975368705	0	photo	1295	678	0	0	0	0	http://t.co/NB1jb6ne6w	Same. http://t.co/NB1jb6ne6w
Sat Dec 27 22:15:10 +0000 2014	548965336570429440	0	photo	3616	2549	0	0	0	0	http://t.co/9WMGspSXmv	retweet if this makes you smile http://t.co/9WMGspSXmv
Sat Dec 27 22:09:14 +0000 2014	548963843586547713	0	photo	5973	3037	0	0	0	0	http://t.co/8B2mtjWf80	It doesn't matter what color u are, we are all cute and deserve respect. http://t.co/8B2mtjWf80
Sat Dec 27 22:09:14 +0000 2014	548963843586547713	0	photo	5973	3037	0	0	0	0	http://t.co/8B2mtjWf80	It doesn't matter what color u are, we are all cute and deserve respect. http://t.co/8B2mtjWf80
Sat Dec 27 21:30:18 +0000 2014	548954045889912832	0	photo	2401	758	0	0	0	0	http://t.co/4C4AjWO8lF	He fell asleep with the ball in his mouth! http://t.co/4C4AjWO8lF
Sat Dec 27 20:40:23 +0000 2014	548941483647455234	0	photo	2415	698	0	0	0	0	http://t.co/ciufsIVDfX	puppy butt http://t.co/ciufsIVDfX
Sat Dec 27 20:00:47 +0000 2014	548931518169890817	0	photo	2492	1477	0	0	0	0	http://t.co/dia5M0YgLF	he was a skater goat, she said see you later, goat http://t.co/dia5M0YgLF
Sat Dec 27 19:40:03 +0000 2014	548926301969846274	0	photo	1484	657	0	0	0	0	http://t.co/9Mk6Ard9kw	how can u be sad after looking at this cute baby otter http://t.co/9Mk6Ard9kw
Sat Dec 27 19:20:05 +0000 2014	548921275411103744	0	photo	1428	459	0	0	0	0	http://t.co/v6Tg5FqWbn	Walked in on the husky checking his email. http://t.co/v6Tg5FqWbn
Sat Dec 27 18:40:10 +0000 2014	548911232783499265	0	photo	1652	380	0	0	0	0	http://t.co/722x9mbk0w	come in! http://t.co/722x9mbk0w
Sat Dec 27 18:15:16 +0000 2014	548904963653771264	0	photo	2122	805	0	0	0	0	http://t.co/CW0eSHrBNf	Dog, with bunnies. http://t.co/CW0eSHrBNf
Sat Dec 27 18:00:27 +0000 2014	548901237874515970	0	photo	328	180	0	0	0	0	http://t.co/AomhVD9jew	OMG THESE OTTERS ARE ABSOLUTELY ADORABLE!  http://t.co/M3puPb72UB||. http://t.co/AomhVD9jew
Sat Dec 27 17:30:12 +0000 2014	548893623266193408	0	photo	2230	672	0	0	0	0	http://t.co/gjrNCax7Je	:: ahhhhhhhhhhhhhhhhh :: http://t.co/gjrNCax7Je
Sat Dec 27 16:40:11 +0000 2014	548881036831363074	0	photo	1824	541	0	0	0	0	http://t.co/kSvVXoJcA2	nom nom nom http://t.co/kSvVXoJcA2
Sat Dec 27 16:30:12 +0000 2014	548878525093384192	0	0	207	111	0	0	0	0	0	Minions are the cutest little guys ever... check out these 10 favorites http://t.co/EinTa4Ip2W||. http://t.co/CzIaXWQVsG
Sat Dec 27 16:20:14 +0000 2014	548876016895414274	0	photo	1488	471	0	0	0	0	http://t.co/zVDLseIgGz	How to sneak a puppy into the movie theaters. http://t.co/zVDLseIgGz
Sat Dec 27 16:14:02 +0000 2014	548874455464689665	0	photo	2782	1402	0	0	0	0	http://t.co/uNnuHiYgyG	Eyebrows on fleek http://t.co/uNnuHiYgyG
Sat Dec 27 16:00:01 +0000 2014	548870926591606784	0	photo	1484	506	0	0	0	0	http://t.co/Masg8eiSV2	floating away http://t.co/Masg8eiSV2
Sat Dec 27 15:35:05 +0000 2014	548864654676885504	0	photo	5447	2110	0	0	0	0	http://t.co/TDTWSFzeaa	Waking up in the morning like http://t.co/TDTWSFzeaa
Sat Dec 27 15:30:18 +0000 2014	548863448378269696	0	photo	534	134	0	0	0	0	http://t.co/J4MWRdme7s	Golden retrievers are some of the softest, fluffiest puppies ever... check these out  http://t.co/ubkanaALtA||. http://t.co/J4MWRdme7s
Sat Dec 27 15:05:13 +0000 2014	548857138232451072	0	photo	1600	614	0	0	0	0	http://t.co/2JmJTg7KnX	http://t.co/2JmJTg7KnX
Sat Dec 27 14:35:08 +0000 2014	548849566309961728	0	photo	1347	342	0	0	0	0	http://t.co/3nEWBJ2f0w	He's got a binky! http://t.co/3nEWBJ2f0w
Sat Dec 27 14:30:09 +0000 2014	548848312242421760	0	photo	393	120	0	0	0	0	http://t.co/0tMyKdEQ1x	Think red pandas are cute? You're going to LOVE these 10 cuties http://t.co/x6Wg8bdtwH||. http://t.co/0tMyKdEQ1x
Sat Dec 27 14:15:06 +0000 2014	548844526648188928	BarkPost	0	90	20	0	0	0	0	0	Over 300 dogs are rescued in a puppy mill raid - but wait, it gets even better via @BarkPost -&gt; https://t.co/McwhEdcipB
Sat Dec 27 14:05:07 +0000 2014	548842013794516992	0	photo	2940	948	0	0	0	0	http://t.co/4rNyf2XXeK	I want someone who looks at me like this dog http://t.co/4rNyf2XXeK
Sat Dec 27 13:30:09 +0000 2014	548833214622883840	0	photo	402	143	0	0	0	0	http://t.co/OgGp1Tb4N2	10 pictures of kittens that will warm your heart http://t.co/gGUH266dtL||. http://t.co/OgGp1Tb4N2
Sat Dec 27 13:25:05 +0000 2014	548831939277651968	0	photo	1772	633	0	0	0	0	http://t.co/1mfON9W6vy	Ill adopt you all http://t.co/1mfON9W6vy
Sat Dec 27 12:35:03 +0000 2014	548819348622954496	0	photo	1798	665	0	0	0	0	http://t.co/u0dGmt82yZ	When you see Chipotle is closed. http://t.co/u0dGmt82yZ
Sat Dec 27 12:30:09 +0000 2014	548818114008588288	0	photo	224	38	0	0	0	0	http://t.co/uM9UFHdmn1	10 jobs Corgi's absolutely love helping with http://t.co/7oIbRCSNTW||. http://t.co/uM9UFHdmn1
Sat Dec 27 12:08:02 +0000 2014	548812549496786944	0	photo	1730	706	0	0	0	0	http://t.co/6ymPNuboiM	The bark knight. http://t.co/6ymPNuboiM
Sat Dec 27 10:45:05 +0000 2014	548791672461856768	0	photo	2940	827	0	0	0	0	http://t.co/5uGp5hEfN6	She likes to act like a seal! http://t.co/5uGp5hEfN6
Sat Dec 27 10:15:01 +0000 2014	548784106340089856	BarkPost	0	137	45	0	0	0	0	0	Squeaky husky  wants NOTHING to do with stairs and it's the cutest thing ever via @BarkPost https://t.co/8ugwL2dcUw
Sat Dec 27 09:25:01 +0000 2014	548771525411995648	0	photo	1426	276	0	0	0	0	http://t.co/1iErQoMaKg	OMG someone sent this in, he's SO cute! http://t.co/1iErQoMaKg
Sat Dec 27 07:40:13 +0000 2014	548745147874570242	0	photo	2589	1062	0	0	0	0	http://t.co/fheHfYTBBf	What a great smile! http://t.co/fheHfYTBBf
Sat Dec 27 07:30:07 +0000 2014	548742609636962304	0	photo	101	29	0	0	0	0	http://t.co/Ykbakc5uff	10 celebrities who look exactly like cartoons http://t.co/mVUBS3AEow||. http://t.co/Ykbakc5uff
Sat Dec 27 07:10:06 +0000 2014	548737570314915841	0	photo	1292	536	0	0	0	0	http://t.co/Mtl1UtiRUX	Baby elephant best friends. http://t.co/Mtl1UtiRUX
Sat Dec 27 06:40:01 +0000 2014	548729999881433089	0	photo	1382	586	0	0	0	0	http://t.co/DYkryyYQq9	Just a bat with a teddy bear. http://t.co/DYkryyYQq9
Sat Dec 27 06:25:39 +0000 2014	548726383384346624	0	photo	3408	1336	0	0	0	0	http://t.co/CBcISuk3CR	Animals ruining xmas photos lmao http://t.co/CBcISuk3CR
Sat Dec 27 06:13:16 +0000 2014	548723266383126528	0	photo	6149	2903	0	0	0	0	http://t.co/ovx1m0JW8J	THIS MAKES ME SO HAPPY. http://t.co/ovx1m0JW8J
Sat Dec 27 06:00:20 +0000 2014	548720013423939584	0	photo	177	42	0	0	0	0	http://t.co/aB9uaJ2ahN	The most delicious dessert mashups that you'd never think of - but they're oh so good http://t.co/b9EAHYOZ5c||. http://t.co/aB9uaJ2ahN
Sat Dec 27 05:58:37 +0000 2014	548719580835627008	0	photo	4222	2092	0	0	0	0	http://t.co/EKDKe60c93	"Do you ever just miss how someone acted when you first met?"||Yes. http://t.co/EKDKe60c93
Sat Dec 27 05:39:01 +0000 2014	548714647294316544	0	photo	2741	1031	0	0	0	0	http://t.co/v4HSoAZtZT	Such a little cutie http://t.co/v4HSoAZtZT
Sat Dec 27 05:10:04 +0000 2014	548707363184975872	0	photo	2771	1536	0	0	0	0	http://t.co/WO1BjIzQW9	I want a baby elephant in my life. http://t.co/WO1BjIzQW9
Sat Dec 27 04:30:04 +0000 2014	548697296171720704	0	photo	311	101	0	0	0	0	http://t.co/SD4uXF9kmE	This artist turns plain Starbucks cups into incredible works of art http://t.co/7Yo9oRiWOp||. http://t.co/SD4uXF9kmE
Sat Dec 27 04:25:01 +0000 2014	548696027893858304	0	photo	2691	832	0	0	0	0	http://t.co/iSSJ49cNXg	I NEED HIM http://t.co/iSSJ49cNXg
Sat Dec 27 04:00:19 +0000 2014	548689808370200577	0	photo	2800	866	0	0	0	0	http://t.co/yl1793Rvxb	Cash the Mini Aussie pup http://t.co/yl1793Rvxb
Sat Dec 27 03:35:04 +0000 2014	548683454184165376	0	photo	1360	417	0	0	0	0	http://t.co/2W7bMRFRmH	sassy french bulldog http://t.co/2W7bMRFRmH
Sat Dec 27 03:15:05 +0000 2014	548678428103544832	0	photo	1803	770	0	0	0	0	http://t.co/mwdSMK9Tyg	Told the dog he could be anything, so he became an otter. http://t.co/mwdSMK9Tyg
Sat Dec 27 03:00:12 +0000 2014	548674678987165696	0	photo	206	70	0	0	0	0	http://t.co/5CBSNGenKh	The 10 hands-down most amazing bedrooms in the world - I want them all! http://t.co/Dl3xq3qFSW||. http://t.co/5CBSNGenKh
Sat Dec 27 02:50:06 +0000 2014	548672140393086976	0	photo	1645	427	0	0	0	0	http://t.co/55geVyyMDy	Meeting the new little sibling. http://t.co/55geVyyMDy
Sat Dec 27 02:25:01 +0000 2014	548665828187832322	0	photo	1706	573	0	0	0	0	http://t.co/2VPQn7rVdi	I NEED HIM NOW http://t.co/2VPQn7rVdi
Sat Dec 27 02:15:07 +0000 2014	548663336448327680	BarkPost	0	61	19	0	0	0	0	0	21 pups who are here to ruin your engagement photos via @BarkPost https://t.co/AKXxtrz9No
Sat Dec 27 02:04:35 +0000 2014	548660686230786049	0	0	1391	667	0	0	0	0	0	3D puppy! http://t.co/z3x4aZcthw
Sat Dec 27 01:45:01 +0000 2014	548655758813184001	0	photo	850	233	0	0	0	0	http://t.co/XzzUbVNd22	What a beautiful family. http://t.co/XzzUbVNd22
Sat Dec 27 01:15:14 +0000 2014	548648263524814848	0	photo	2055	699	0	0	0	0	http://t.co/FF5Y6rQr0w	Most Important Faculty Member http://t.co/FF5Y6rQr0w
Sat Dec 27 00:50:10 +0000 2014	548641957237780480	0	photo	4458	1760	0	0	0	0	http://t.co/qdOHQ0x0Yl	puppy head tilts are my biggest weakness http://t.co/qdOHQ0x0Yl
Sat Dec 27 00:20:07 +0000 2014	548634393024397313	0	photo	1457	580	0	0	0	0	http://t.co/N0eHWkhqwW	Duckling, on a skateboard. http://t.co/N0eHWkhqwW
Sat Dec 27 00:00:22 +0000 2014	548629426351931392	0	photo	149	42	0	0	0	0	http://t.co/v0vLoPFkA2	These colleges produce the most millionaire alumni http://t.co/kJJb1qlyFo||. http://t.co/v0vLoPFkA2
Fri Dec 26 23:40:02 +0000 2014	548624308814483458	BarkPost	0	156	93	0	0	0	0	0	These dogs in wheelchairs playing fetch will hit you right in the feels via @BarkPost https://t.co/vL9Pfw7v6t
Fri Dec 26 23:20:08 +0000 2014	548619301503401984	0	photo	1574	629	0	0	0	0	http://t.co/SH5qCDRAK0	The face you give when you know you're wrong and have no comeback. http://t.co/SH5qCDRAK0
Fri Dec 26 23:06:19 +0000 2014	548615820990226432	0	photo	10850	4055	0	0	0	0	http://t.co/BwgjbFf5j6	The look on this seal's face tho lmao http://t.co/BwgjbFf5j6
Fri Dec 26 22:39:49 +0000 2014	548609153720389635	0	photo	501	124	0	0	0	0	http://t.co/BIiIRJZJAN	Me waiting for #SnowGlobe2014 Who else is going? http://t.co/BIiIRJZJAN
Fri Dec 26 22:20:50 +0000 2014	548604374218338304	ProPlan	photo	0	28	547412218128912384	151	28	Tue Dec 23 15:23:37 +0000 2014	http://t.co/lVpvDwUSvM	RT @ProPlan: Thanks to great nutrition provided by Pro Plan, Roxie has a million reasons to smile again. #ProPlanDog http://t.co/lVpvDwUSvM
Fri Dec 26 22:15:13 +0000 2014	548602964571877376	0	photo	1129	389	0	0	0	0	http://t.co/VBd2eJJO8x	BREAKING NEWS http://t.co/VBd2eJJO8x
Fri Dec 26 21:30:15 +0000 2014	548591648117383168	0	photo	1095	308	0	0	0	0	http://t.co/zxz62e8f3l	Curious baby seal. http://t.co/zxz62e8f3l
Fri Dec 26 21:10:16 +0000 2014	548586615875334145	ProPlan	photo	0	17	542094417705054209	58	17	Mon Dec 08 23:12:35 +0000 2014	http://t.co/hvc9pDT3Bv	RT @ProPlan: Pro Plan Sport Performance 30/20 Formula powers Gracie's agility runs. #ProPlanDog http://t.co/hvc9pDT3Bv
Fri Dec 26 20:40:12 +0000 2014	548579052416933890	0	photo	2119	1208	0	0	0	0	http://t.co/WBjAiC2dHL	when u see bae http://t.co/WBjAiC2dHL
Fri Dec 26 20:00:40 +0000 2014	548569101984350208	0	photo	1120	1186	0	0	0	0	http://t.co/IyaFMhsmTc	If you're going to RT something, RT this. http://t.co/IyaFMhsmTc
Fri Dec 26 19:40:07 +0000 2014	548563928868204544	0	photo	2788	837	0	0	0	0	http://t.co/99olhAVZMx	Are you going swimming with me? http://t.co/99olhAVZMx
Fri Dec 26 19:24:23 +0000 2014	548559971709747200	0	photo	3238	1544	0	0	0	0	http://t.co/bKtZkr0FbX	Me around dogs http://t.co/bKtZkr0FbX
Fri Dec 26 19:20:02 +0000 2014	548558876719992832	0	photo	1570	813	0	0	0	0	http://t.co/Xi0gtCYrLp	when you and your best friend say the same thing at the same time http://t.co/Xi0gtCYrLp
Fri Dec 26 18:15:17 +0000 2014	548542583094657024	0	photo	1076	553	0	0	0	0	http://t.co/6DrY0FbNWe	Animal puns http://t.co/6DrY0FbNWe
Fri Dec 26 17:30:12 +0000 2014	548531233983328257	0	photo	1796	736	0	0	0	0	http://t.co/EnCnNITmP6	TOO MUCH CUTE http://t.co/EnCnNITmP6
Fri Dec 26 16:20:04 +0000 2014	548513587921444866	0	photo	2099	497	0	0	0	0	http://t.co/BRwyvE7ga8	It's okay to be different. http://t.co/BRwyvE7ga8
Fri Dec 26 15:35:07 +0000 2014	548502272721027072	0	photo	1787	456	0	0	0	0	http://t.co/vicXnwLbeG	nom nom nom http://t.co/vicXnwLbeG
Fri Dec 26 15:30:05 +0000 2014	548501007953854464	0	photo	224	134	0	0	0	0	http://t.co/4TjosgSArW	Sometimes the motherhood instinct takes over everything. Look what it did to this lioness http://t.co/vqK5iebJMm||. http://t.co/4TjosgSArW
Fri Dec 26 14:35:04 +0000 2014	548487161176006656	0	photo	1171	334	0	0	0	0	http://t.co/DpkweMfIsp	Here I am! http://t.co/DpkweMfIsp
Fri Dec 26 14:30:21 +0000 2014	548485976088383489	0	0	177	103	0	0	0	0	0	If you like giraffes you're going to love these 15 pics http://t.co/gbjcCfNFLr||. http://t.co/EEG63sQ3et
Fri Dec 26 14:15:17 +0000 2014	548482183963627521	BarkPost	0	77	26	0	0	0	0	0	What dogs portray themselves doing on instagram is vastly different than the hilarious reality via @BarkPost https://t.co/ptwUoQwWqI
Fri Dec 26 13:30:26 +0000 2014	548470896093323264	0	photo	314	88	0	0	0	0	http://t.co/2z4w9Fhulo	6 cute animals who love to spend time in cups http://t.co/wdjQFrTWCK||. http://t.co/2z4w9Fhulo
Fri Dec 26 12:35:07 +0000 2014	548456975135408128	0	photo	1987	578	0	0	0	0	http://t.co/NJ2ul5KGay	Best friends forever http://t.co/NJ2ul5KGay
Fri Dec 26 12:30:10 +0000 2014	548455729678786561	0	photo	169	42	0	0	0	0	http://t.co/OKsqystrGA	8 ways the world would change if dogs ruled http://t.co/7S9RJAejSn||. http://t.co/OKsqystrGA
Fri Dec 26 12:08:09 +0000 2014	548450189481345024	0	photo	1655	276	0	0	0	0	http://t.co/sYHlIsNIoS	This dog looks unrealistically soft. http://t.co/sYHlIsNIoS
Fri Dec 26 10:45:10 +0000 2014	548429304087207936	0	photo	1315	490	0	0	0	0	http://t.co/eS39mZmfYD	These are my friends! http://t.co/eS39mZmfYD
Fri Dec 26 10:15:07 +0000 2014	548421743921364992	BarkPost	0	57	16	0	0	0	0	0	19 Adorable nose boops that shattered our cute meter via @BarkPost https://t.co/OSYRaW5cWQ
Fri Dec 26 09:25:01 +0000 2014	548409136254554112	0	photo	916	224	0	0	0	0	http://t.co/GQD3MJPVLT	so cute http://t.co/GQD3MJPVLT
Fri Dec 26 07:40:14 +0000 2014	548382764358434817	0	0	37	14	0	0	0	0	0	Set your pup up with a very dapper doggy bow tie! https://t.co/qeVEu6n2ga
Fri Dec 26 07:30:01 +0000 2014	548380196718788608	0	photo	169	54	0	0	0	0	http://t.co/wVmsQEtfPb	5 times an octopus made headlines... yup octopi in the news http://t.co/lRSyFYKtq9||. http://t.co/wVmsQEtfPb
Fri Dec 26 07:20:28 +0000 2014	548377790786338817	0	photo	919	448	0	0	0	0	http://t.co/11uokFqJm0	Me in the morning when I'm home on break. http://t.co/11uokFqJm0
Fri Dec 26 07:18:24 +0000 2014	548377270378045440	0	photo	2437	1208	0	0	0	0	http://t.co/4Yq15vU2Qs	Me this New Years. http://t.co/4Yq15vU2Qs
Fri Dec 26 06:40:05 +0000 2014	548367629350871042	0	photo	2433	1001	0	0	0	0	http://t.co/QgaFY4uauE	Rudolph the red-nosed pit bull. http://t.co/QgaFY4uauE
Fri Dec 26 06:13:52 +0000 2014	548361031110508544	0	photo	6250	2813	0	0	0	0	http://t.co/pn1AUqhOCO	Newborn babies went home in stockings today... This is too adorable. http://t.co/pn1AUqhOCO
Fri Dec 26 06:00:23 +0000 2014	548357637897994240	0	photo	583	128	0	0	0	0	http://t.co/vMBr78wYv6	The dog's guide to cuddling with humans http://t.co/2XnNCpvyUr||. http://t.co/vMBr78wYv6
Fri Dec 26 05:39:03 +0000 2014	548352270707195904	0	photo	2885	1096	0	0	0	0	http://t.co/naV5c7cYSi	My holiday appetite. http://t.co/naV5c7cYSi
Fri Dec 26 05:10:02 +0000 2014	548344964951056385	0	photo	2371	725	0	0	0	0	http://t.co/aEfyhQDOyl	Things I Learned: Pomeranians look like Meekats when you give them a bath. http://t.co/aEfyhQDOyl
Fri Dec 26 04:25:06 +0000 2014	548333658000875522	0	photo	5459	1838	0	0	0	0	http://t.co/fmtoLygyxr	Cutest wiener of the year award goes to... http://t.co/fmtoLygyxr
Fri Dec 26 04:00:08 +0000 2014	548327375176761345	0	photo	2315	664	0	0	0	0	http://t.co/QoDvDjFgoS	this husky is beautiful http://t.co/QoDvDjFgoS
Fri Dec 26 03:35:07 +0000 2014	548321081271283713	0	photo	1429	601	0	0	0	0	http://t.co/15Wv9yMAYc	RACCOON JUST WANTED TO BE A DISNEY PRINCESS! http://t.co/15Wv9yMAYc
Fri Dec 26 03:15:01 +0000 2014	548316023515283456	0	photo	2656	643	0	0	0	0	http://t.co/t1gM2UQhl7	http://t.co/t1gM2UQhl7
Fri Dec 26 03:00:09 +0000 2014	548312279830507520	0	photo	100	18	0	0	0	0	http://t.co/E2iuOuFovY	8 things that would totally change if cats ruled the world http://t.co/L13HKtNsVm||. http://t.co/E2iuOuFovY
Fri Dec 26 02:54:38 +0000 2014	548310892824109056	0	photo	6540	3190	0	0	0	0	http://t.co/j6tL3fhZHN	I hope it's a PS4 http://t.co/j6tL3fhZHN
Fri Dec 26 02:50:05 +0000 2014	548309749079752704	0	photo	2014	602	0	0	0	0	http://t.co/dy4wfM1kKD	he's excited to go shopping http://t.co/dy4wfM1kKD
Fri Dec 26 02:37:12 +0000 2014	548306505691193345	0	photo	2153	1593	0	0	0	0	http://t.co/ktMZlRYOA4	Me right now. http://t.co/ktMZlRYOA4
Fri Dec 26 02:25:10 +0000 2014	548303474686173185	0	photo	3682	1117	0	0	0	0	http://t.co/wHTyJST9x2	http://t.co/wHTyJST9x2
Fri Dec 26 02:15:04 +0000 2014	548300936217919488	BarkPost	0	57	11	0	0	0	0	0	11 sure-tail signs to tell your dog is buttface via @BarkPost https://t.co/wdIlLERZtx
Fri Dec 26 01:45:01 +0000 2014	548293371484454912	0	photo	1327	647	0	0	0	0	http://t.co/j7wO7UQtIJ	Come on Barbie, let's go party. http://t.co/j7wO7UQtIJ
Fri Dec 26 01:30:13 +0000 2014	548289648880259073	0	photo	314	54	0	0	0	0	http://t.co/DnGo2MR6BA	These 7 pets are more productive than their humans! http://t.co/W6tUhPFWrK||. http://t.co/DnGo2MR6BA
Fri Dec 26 01:15:09 +0000 2014	548285857128800256	0	photo	2616	975	0	0	0	0	http://t.co/RxDDx6SXAm	When a dog hears you say "treats" http://t.co/RxDDx6SXAm
Fri Dec 26 00:20:01 +0000 2014	548271981851066368	0	photo	2831	1001	0	0	0	0	http://t.co/wcjKRL5HEj	BABY GIRAFFES ARE SO TALL AND ADORABLE http://t.co/wcjKRL5HEj
Fri Dec 26 00:00:17 +0000 2014	548267013999951872	0	0	46	28	0	0	0	0	0	Santa's little helper has been up to no good this year! Check out these 15 hilariously naughty elf pics https://t.co/ITJHhF0whF
Thu Dec 25 23:40:08 +0000 2014	548261945070350336	0	photo	2223	614	0	0	0	0	http://t.co/fbu4d6XwgV	husky was a little overheated so he took some time in the freezer to cool off. http://t.co/fbu4d6XwgV
Thu Dec 25 23:20:11 +0000 2014	548256923951566848	0	photo	2899	1127	0	0	0	0	http://t.co/Srl2USr2Uv	pug love http://t.co/Srl2USr2Uv
Thu Dec 25 22:30:15 +0000 2014	548244357653213184	BarkPost	0	71	29	0	0	0	0	0	20 times dogs wore it better than Christmas trees  🎅🎄  via @BarkPost https://t.co/U8ISTcMwz8
Thu Dec 25 22:15:11 +0000 2014	548240565545226240	0	photo	2134	630	0	0	0	0	http://t.co/EbM3IvYjly	very cuddled up http://t.co/EbM3IvYjly
Thu Dec 25 21:30:09 +0000 2014	548229232900714496	0	photo	2131	439	0	0	0	0	http://t.co/aPLZhi9Qid	watching over her new sister. http://t.co/aPLZhi9Qid
Thu Dec 25 21:10:03 +0000 2014	548224176667234304	ProPlan	photo	0	61	543192379206172672	285	61	Thu Dec 11 23:55:29 +0000 2014	http://t.co/khcHg0YWAu	RT @ProPlan: How does McCoy, a K9 mountaineer, prepare for a trek through the Colorado alps? #ProPlanDog http://t.co/khcHg0YWAu
Thu Dec 25 21:01:00 +0000 2014	548221896895258625	BarkPost	0	49	13	0	0	0	0	0	Meet the genius behind the most beautiful children and dog photos ever  🎅🎄 via @BarkPost https://t.co/IJlS99Oc05
Thu Dec 25 20:40:19 +0000 2014	548216692040810498	0	photo	1199	435	0	0	0	0	http://t.co/7002toUTvJ	uuuuuuuugh http://t.co/7002toUTvJ
Thu Dec 25 20:15:14 +0000 2014	548210380846432256	BarkPost	0	99	37	0	0	0	0	0	Wolf pup gets hiccups and almost breaks the internet with too much cuteness via @BarkPost https://t.co/00EICoxUUt
Thu Dec 25 20:10:05 +0000 2014	548209084370284544	0	photo	190	53	0	0	0	0	http://t.co/4zY1HvHYJu	These 10 cats are so cute they almost broke the internet. http://t.co/gGUH266dtL||. http://t.co/4zY1HvHYJu
